"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"1","❤","@evaneva934ui","https://yt3.ggpht.com/yPNmlLPDKpQM0O4qrXywj5iT00gBLFp6hvqEOGobiOyC4gIi-APVSIelZCB8lc3cZ6pF8R9Bmw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@evaneva934ui","UCr_82OF7AP5Equ5NvhhmzZg","1","0","2024-04-30T05:16:32Z","2024-04-30T05:16:32Z","UgzdFwb8OsOwGnea1vJ4AaABAg",NA,"JGwWNGJdvx8"
"2","Bäst song😮❤❤","@Andreas-fo3zn","https://yt3.ggpht.com/ytc/AIdro_np1pbEMqKIGdQfKnkyxDVvHvPVBF2gW8dW8EvuKt4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Andreas-fo3zn","UCmu20S6cjpTfp19_01uXqfw","0","0","2024-04-30T04:49:12Z","2024-04-30T04:49:12Z","UgzfRKanMpC4CzcHTk14AaABAg",NA,"JGwWNGJdvx8"
"3","🇧🇩🖤","@trony8126","https://yt3.ggpht.com/ytc/AIdro_laeprnjeHjiSdCtkIY5ZekgChoopKGcpUw4d6SjxNavZDbGCmy_rqh6gzdnVcZjWhtBQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@trony8126","UCppRsrpDr0Shywb8yyd-X4g","0","0","2024-04-30T04:31:02Z","2024-04-30T04:31:02Z","Ugw1t_l5gpjqbjRdkWR4AaABAg",NA,"JGwWNGJdvx8"
"4","Anyone in 2024 😂","@SUSY444","https://yt3.ggpht.com/H5bLtiOV0j8ExzNl0AKdVtPNf5oR7qEw-xa4fhvprDIuD0DUYBa-5NeFlvEgJmIxThHp65c5cw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SUSY444","UCgD7eE4_WrmYG4cjlYG5pxQ","0","4","2024-04-30T03:54:48Z","2024-04-30T03:54:48Z","Ugx1ACdG2VlP9Y-MeLh4AaABAg",NA,"JGwWNGJdvx8"
"5","30 April 2025, 8 years, still a legend!!!","@binhhoang8464","https://yt3.ggpht.com/ytc/AIdro_lyv94V-zmYKUOsL0LzMa4upUCfIqP9qpD-MnkHyFF4SDM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@binhhoang8464","UCYzHT28nR7pLEMTBGauhzlA","0","0","2024-04-30T03:40:19Z","2024-04-30T03:40:19Z","Ugwbejcsvf_vKdXhBjh4AaABAg",NA,"JGwWNGJdvx8"
"6","Someone… here in 2024???😢","@TYLERloveless1234","https://yt3.ggpht.com/lsCxeLeAfL_k8yd3VPAlV72QkklpQoI64kjX6IlMB_PNDRBRx1EikLjHJjMnZc8mCt8w9l43dw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TYLERloveless1234","UCknELoCazEV1rYVVFTILpsQ","0","1","2024-04-30T03:28:49Z","2024-04-30T03:28:49Z","Ugw0DLuf24XdRVQxW5N4AaABAg",NA,"JGwWNGJdvx8"
"7","my job play dis shi onna store speakers","@jaymoe4284","https://yt3.ggpht.com/ytc/AIdro_mVofwt9MSzmelWqk4PMBwhE5n-Lq_Ymn8ceDJljpbnbB8AS6fhHAe6Vv9UBX0RAJDAVw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jaymoe4284","UCNQSRpBrtmsS0ibfIkAHiTw","0","0","2024-04-30T03:18:52Z","2024-04-30T03:18:52Z","Ugx4QYk--cZcZy4Y98x4AaABAg",NA,"JGwWNGJdvx8"
"8","He got a big promotion.","@user-g2jmo5kqecx6","https://yt3.ggpht.com/SXenTcuVnW1kxeo8VbyoQ_Ebh1TTkVH-2q4vwhMRD3MtoBTC8WhzNk5V2kqeaVg_ejqgoPby-1o=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-g2jmo5kqecx6","UC7lg63rCNkb3qTNmeUfGROg","0","0","2024-04-30T02:53:10Z","2024-04-30T02:53:10Z","Ugz_LvA67mVJerhJQHJ4AaABAg",NA,"JGwWNGJdvx8"
"9","2024","@WilLopez-px1vx","https://yt3.ggpht.com/ytc/AIdro_kyKYN6nMKhyF6lfsxaBhBggLTm_UXP4uFvN9PMRyshUwp-sjIgLnMzEEoqVfCofXlIcQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@WilLopez-px1vx","UCvzVKuWWrlsmj4hvV77jLrA","0","0","2024-04-30T02:47:24Z","2024-04-30T02:47:24Z","UgyU5Bb4mh97eSjpcTB4AaABAg",NA,"JGwWNGJdvx8"
"10","6.2 billion, is insane. 1.1m chat is insane. Making music that a planet is going to hear and enjoy is ingenious, and I heard you're Indie? Is extraterrestrial 😮","@pinealglandeyestgaming245","https://yt3.ggpht.com/ytc/AIdro_lt5qZal7k4BiyjfPdC8UY-9n7M3kJdQwHQuBO7z29xAQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pinealglandeyestgaming245","UCmcmP84l4VR_mYMEy9u77bA","0","0","2024-04-30T02:38:18Z","2024-04-30T02:38:18Z","UgxaWFRiVl1Xl8-_V0R4AaABAg",NA,"JGwWNGJdvx8"
"11","❤❤❤","@nessynhameirelles","https://yt3.ggpht.com/Gh65Doob75TgEwl1bqhFPIbLK5t9uDS9YcJVtGoTBnCqj1WvGGTejTQZlrXlPXcJtyBjdwyH8Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nessynhameirelles","UCfxBlpHrz2FdZz9LSXFTN9Q","0","0","2024-04-30T02:35:30Z","2024-04-30T02:35:30Z","UgyxSj3WY0Wn7HyCP7B4AaABAg",NA,"JGwWNGJdvx8"
"12","6.2 billion views...gotta love love.","@AngelGroves","https://yt3.ggpht.com/au8YnxjTyeG7RAIiotYswiY7R88Ad5suez6ZsPqthmzY_-SK3os2qAB4Uui2mq-3rkxgp2Ag=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AngelGroves","UC5o7Otoh283-hXXal4eIX_w","0","0","2024-04-30T02:26:06Z","2024-04-30T02:26:06Z","UgxmtTlDGcYUmnT2yVB4AaABAg",NA,"JGwWNGJdvx8"
"13","30 april 2024 ❤","@FatimaChishti_","https://yt3.ggpht.com/ytc/AIdro_nRm-xqfLJJWynoHGMhyHMwYUsNZJiWKxev5sYnIaf7KvGvXFXY-L9EqaMrhr3VzoI0SQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@FatimaChishti_","UCtBOHo7J-Y0ABf_7kvnHvPg","0","0","2024-04-30T02:24:43Z","2024-04-30T02:24:43Z","UgzXSepTrP52BKk7AwZ4AaABAg",NA,"JGwWNGJdvx8"
"14","Anyone  in April 29♥️😃","@RicardoGonzalez-uk2ho","https://yt3.ggpht.com/ytc/AIdro_kNn6ML5JlhLrSoExrtw_OWTxjwv-pPPh8GhTrE49w-bzrwzJrjG1FoMdgRo3BUt4v3Gw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RicardoGonzalez-uk2ho","UC5G5PpkmuD694Mhk650Dnlw","0","0","2024-04-30T02:12:53Z","2024-04-30T02:13:44Z","UgxSYX6qKAVZr7N0H_Z4AaABAg",NA,"JGwWNGJdvx8"
"15","Real madrid 2017🥶","@hayruniskandar4234","https://yt3.ggpht.com/ytc/AIdro_nQWwJ0aGR-kPp9HHW3f1h40TxX2jZLn0MWpSfrsuGmygg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hayruniskandar4234","UCB7cpwio0G5Z2NtvJXbI2Dw","0","0","2024-04-30T02:12:28Z","2024-04-30T02:12:28Z","Ugy7ptXkp70iR1ZxaCp4AaABAg",NA,"JGwWNGJdvx8"
"16","❤❤❤❤❤❤❤❤❤❤","@karinenunes3001","https://yt3.ggpht.com/ytc/AIdro_myHheAemb-h-q_PKKu6NRr3SyOrXMzBTGNkOTR7xYH03A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@karinenunes3001","UCGeiZUcJMtxsiCCZx3OPXsQ","0","0","2024-04-30T02:01:04Z","2024-04-30T02:01:04Z","Ugzu3WceArqvenTrlL14AaABAg",NA,"JGwWNGJdvx8"
"17","29/04/24 eu aqui ouvindo essa música top❤❤❤❤❤❤❤❤❤","@karinenunes3001","https://yt3.ggpht.com/ytc/AIdro_myHheAemb-h-q_PKKu6NRr3SyOrXMzBTGNkOTR7xYH03A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@karinenunes3001","UCGeiZUcJMtxsiCCZx3OPXsQ","0","0","2024-04-30T02:00:51Z","2024-04-30T02:00:51Z","UgxDvbLTrzL2UEyEx0h4AaABAg",NA,"JGwWNGJdvx8"
"18","Alguém em 2024???","@karinenunes3001","https://yt3.ggpht.com/ytc/AIdro_myHheAemb-h-q_PKKu6NRr3SyOrXMzBTGNkOTR7xYH03A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@karinenunes3001","UCGeiZUcJMtxsiCCZx3OPXsQ","0","0","2024-04-30T02:00:11Z","2024-04-30T02:00:11Z","UgynBYNM3o2GBv32y3B4AaABAg",NA,"JGwWNGJdvx8"
"19","Me","@NicarioDorsett","https://yt3.ggpht.com/2GGxDK7HVns-N30TyefP9tBXJXXT4iRU6jlYViec84CjzBPW8wR1bVBBFdXbceMUzreMtBvOSQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NicarioDorsett","UCvnZVqgMb05Jw6HyahvOg8A","0","0","2024-04-30T01:41:56Z","2024-04-30T01:41:56Z","UgxtgYoSXSM153IV5SV4AaABAg",NA,"JGwWNGJdvx8"
"20","中村晃登場曲","@user-er6fi5vp3n","https://yt3.ggpht.com/ncrlDri6LBt2cPIVcj9D68lF6R3tH5ExvWXWbj4QqkEYvlAWhqicw3lJot_TgY6Nw0vce95ppA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-er6fi5vp3n","UCiG0o6exv5ATofP_Dan4stg","0","1","2024-04-30T01:08:33Z","2024-04-30T01:08:33Z","Ugy4NiZE5Bja2neOczB4AaABAg",NA,"JGwWNGJdvx8"
"21","🥰","@Rr-0003","https://yt3.ggpht.com/ytc/AIdro_mGHpFj0HKx9D6oSmBTJw57b9p5v8VxtHe8PwooaL2_dOQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Rr-0003","UCMDTJfmieW7LS1lVxUUvFlA","0","0","2024-04-30T00:44:06Z","2024-04-30T00:44:06Z","UgwWuLUBqpywepcOld14AaABAg",NA,"JGwWNGJdvx8"
"22","🫂","@Ruhi229","https://yt3.ggpht.com/XVvbWYClzKQaYFi5SGo4RgReEObAcSDy7ZU_UTNZHAsB8t5CRvGU5_rCxAnPIqE0QPrAwffDxQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Ruhi229","UC6fdVxqLYteZBq0ysL6cFYw","0","0","2024-04-30T00:22:12Z","2024-04-30T00:22:12Z","UgwsFuqZEObzOTdYrDd4AaABAg",NA,"JGwWNGJdvx8"
"23","Any singles?","@pff2439","https://yt3.ggpht.com/WDGo9PT51ahnalXe6WZzxB4zFTQw9f4PuQrqUT_TD_7DhaXyay_bkybTTJgInVSDgwXsiSk9xLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pff2439","UCDMdzp3Ua9KVa5xZEuIem_Q","0","0","2024-04-30T00:13:02Z","2024-04-30T00:13:02Z","UgygfOdxKErNh91D2aV4AaABAg",NA,"JGwWNGJdvx8"
"24","AMOOO","@Zoo-br8pf","https://yt3.ggpht.com/IdARZGbhMjLm2R4-zTgXgAT2UoZGNPF1kW7RLdiGdMOIt45VolSDSPoUolztv9DAUaAJtpBK=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Zoo-br8pf","UC3U6gjUnFGq-__nbTDj_eUw","0","1","2024-04-29T23:46:46Z","2024-04-29T23:46:46Z","UgxS_iA5nq_J5gn7amd4AaABAg",NA,"JGwWNGJdvx8"
"25","Aqui em 29 de abril de 2024","@X9_Goat","https://yt3.ggpht.com/J-EYUvgIHK2w1drmPzoJs3GfcZ2So20afPIJP3w7pFHI8ZhAjyR_4cZCnJyaAoPRwHy4bv6gkQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@X9_Goat","UCDGz2JSZu-bhtxzCY_THSoA","0","1","2024-04-29T23:02:38Z","2024-04-29T23:02:38Z","UgxjkLYd1clU9g5aP1h4AaABAg",NA,"JGwWNGJdvx8"
"26","I am Russian and this is the song of my childhood, I have been looking for it for a long time, so I found this masterpiece","@1NkYSO2","https://yt3.ggpht.com/TAPaAQma0gnH85ZRp-jqb94y1FegC6K41-Ta1PET1OPX-lEz4TnJB2MaAbua0lVf5Y5LJBJL=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@1NkYSO2","UCfG-t1Z0xdeuLytl_g0LGXw","0","2","2024-04-29T22:56:26Z","2024-04-29T22:56:26Z","UgzHAUl1fXrr6J24_ah4AaABAg",NA,"JGwWNGJdvx8"
"27","siempre me a gustado el final de este video","@nicolstefanyninozarate7292","https://yt3.ggpht.com/aGdJq0WxwAlJE6uL-r95nPxvDAzc0OCmubrA2hiYRVMKlb68rJAEvQMS_juQAg1upQC5mgmH=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nicolstefanyninozarate7292","UC6-HFiXfJoGJBsdL0Va-0rg","0","0","2024-04-29T22:52:24Z","2024-04-29T22:52:24Z","UgxFUdifWhsjQbGYhzR4AaABAg",NA,"JGwWNGJdvx8"
"28","https://www.youtube.com/watch?v=f2_OOaP763k","@michelflorentinobueno1690","https://yt3.ggpht.com/ytc/AIdro_n80kknrDZQaSuAVyMzXnAE0IiQorVmp3EJ-zKM_OcVhfo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@michelflorentinobueno1690","UCmygC-HNvFpZLUzKdN4oolQ","0","0","2024-04-29T22:30:18Z","2024-04-29T22:30:18Z","UgxDoZ1ghF6qJo2zI2Z4AaABAg",NA,"JGwWNGJdvx8"
"29","2024 someone??💙","@RedbitRedbitGoldx","https://yt3.ggpht.com/I5MVOXvq1g5YmzlHWn0fhdluHSF0r1XEarCQI24UeecKFc_f38Qw5NoRzddB02ihh4Fpt8bFRA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RedbitRedbitGoldx","UC6J-ukMsruvxEWcQxcw1EWw","1","7","2024-04-29T22:04:36Z","2024-04-29T22:04:36Z","UgzbVbH4bBgkiemNMal4AaABAg",NA,"JGwWNGJdvx8"
"30","I remember going home in my school bus.And this song will play all the time time flies","@user-rv7eg9ik6x","https://yt3.ggpht.com/ytc/AIdro_mLKPfQfsYtfUyqqe6FpMayQRafZoRgOUnqIFjEi-enSreCJmiWcdakwZy3g21qd24UHw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-rv7eg9ik6x","UCJvNhhSLasv990VOfBcWq1Q","0","0","2024-04-29T21:36:04Z","2024-04-29T21:36:04Z","UgwwtKr6J7sXb2ga7j54AaABAg",NA,"JGwWNGJdvx8"
"31","I can't believe it's been 7 years man","@user-rv7eg9ik6x","https://yt3.ggpht.com/ytc/AIdro_mLKPfQfsYtfUyqqe6FpMayQRafZoRgOUnqIFjEi-enSreCJmiWcdakwZy3g21qd24UHw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-rv7eg9ik6x","UCJvNhhSLasv990VOfBcWq1Q","0","0","2024-04-29T21:34:46Z","2024-04-29T21:34:46Z","UgwPijKGv_mG4IKI7rx4AaABAg",NA,"JGwWNGJdvx8"
"32","The last kick for me,still imagining the power she used","@user-gw1si9uh3y","https://yt3.ggpht.com/ytc/AIdro_lPzli4dJG5cLnw96ruYoBNm3_5_eD8i8XDpv7ulgomHNDYGeHCJcNCTE1xkfCyWJwrCw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-gw1si9uh3y","UC80H3wHOmVOPT0rT4BFZK8w","0","0","2024-04-29T21:33:57Z","2024-04-29T21:33:57Z","UgwpBMarsPSqajRn-T54AaABAg",NA,"JGwWNGJdvx8"
"33","Someone in 2024","@flipperkid8158","https://yt3.ggpht.com/hOQHfX2jeqVi-CnjMqFH0kA-lGL-3GWVoQ0B1ZAZe3ipt-LuPjVpF9p659pFqLfCyC9edh1TJg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@flipperkid8158","UCXljtDzD1PXrPVsJCDa0z2w","0","0","2024-04-29T20:44:19Z","2024-04-29T20:44:19Z","UgxfvlAI3-OSse_C_Vl4AaABAg",NA,"JGwWNGJdvx8"
"34","2017 memories...","@steve-132","https://yt3.ggpht.com/L03jVihrke2A7S59J4d9GEmBftr5A4TEAXDIr2u8wM2-4r6FYNBruDX2LMqfxJ-hXfwIq-5sHw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@steve-132","UCE8PazkbGJQqnGEI2U6wLXA","0","0","2024-04-29T20:33:53Z","2024-04-29T20:33:53Z","UgwHTbyCmDXwMXLVwNt4AaABAg",NA,"JGwWNGJdvx8"
"35","Someone in May (2024","@In_theBlackHole","https://yt3.ggpht.com/unERZ4Vly7wwjlYxnJgbg9Xd2L_QD8lwnBj-6TdpBQarBqqDusgpHmJYVIS62OTFxzwOmuo_Lg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@In_theBlackHole","UCJBg1OccCf3cvZ5Ds4NeH_g","0","0","2024-04-29T20:14:00Z","2024-04-29T20:14:00Z","UgyN90XYsxjFC5ED8ih4AaABAg",NA,"JGwWNGJdvx8"
"36","What the fuck I'ma say in the intro?
You want me to say somethin' so bad
(Stop playin' with 'em, Riot)
Can you, please?
Think you the shit, bitch?
You're not even the fart (grrah)
I be goin' hard (grrah)
I'm breakin' they hearts, like
Bitches be quick, but I'm quicker (like)
Bitches be thick, but I'm thicker (like)
She could be rich, but I'm richer (damn)
Take, takin' her man (takin' her man)
Don't give a fuck (don't give a fuck)
Out in the Yams (out in the Yams)
And I'm keepin' one tucked (keepin' one tucked)
I make me some jams (I make me some jams)
Unlock that advance (unlock that advance)
I said four hundred bands (I said four hundred bands)
Just to do my lil' dance (grrah)
Bitch, I'm a brand (like)
Bitch, I'm a baddie, I get what I want (damn)
All in Balenci', I look like a bum
I got the jatty, he just wanna hump (hump)
Walk through and start shakin' my hips
I'ma dip when I stack all my chips (like)
Strip a dummy, I want the whole 'fit
I got a French nigga sendin' me tips, grrah
Think you the shit, bitch?
You're not even the fart (grrah)
I be goin' hard (grrah)
I'm breakin' they hearts, like
Bitches be quick, but I'm quicker (like)
Bitches be thick, but I'm thicker (like)
She could be rich, but I'm richer (damn)
His bitch at home playin' dress-up (huh?)
She must've thought she could catch up (grrah)
I got my foot on they necks, I can't let up (grrah)
She all on the floor, told her get up (get up)
She my son, but I ain't her mammy (I ain't her mammy)
Bitches can't stand me (bitches can't stand me)
Eat through my panties (eat through my panties)
Hard knock life, no Annie
I need a vacay, I'm losin' my tan (damn)
I'd lose anythin' before my man
I'm a pretty bitch, I don't like fightin'
On the beat, I'm goin' Super Saiyan (grrah)
I said, ""Mirror, mirror, who the fairest?"" (Huh?)
Leave a bum nigga lookin' embarrassed (like)
Spent a hundred-fifty on some carats (grrah)
That shit cra' like them niggas in Paris
Think you the shit, bitch?
You're not even the fart (grrah)
I be goin' hard (grrah)
I'm breakin' they hearts (like)
Bitches be quick, but I'm quicker (like)
Bitches be thick, but I'm thicker (like)
She could be rich, but I'm richer (damn)
Source: Musixmatch
Songwriters: Ephram Lopez / Javier Mercado / Isis Naija Gaston / Steven Giron
Think U The Shit (Fart) lyrics © Songs Of Universal Inc., Songs By 10k Music Publishing","@Monke000_11","https://yt3.ggpht.com/bsk4Lz8JdT8-dg_5rLzAPP5cqJishIt1Xy1wWMTtWQWFvWR3P_iGE2PnJLNCrgvGL3sh4Bqsjw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Monke000_11","UC5K9oa7Je2t7nG5uklOHxiQ","0","0","2024-04-29T20:10:35Z","2024-04-29T20:10:35Z","Ugz-gvdYa4HX4Sv6n2t4AaABAg",NA,"JGwWNGJdvx8"
"37","اشهد ان لا اله الا الله","@user-tb8cw9bb3b","https://yt3.ggpht.com/ytc/AIdro_ljbjS5PKyhjRyxEQ1KppaZ0k6F0U9TKJkxVooF41c=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-tb8cw9bb3b","UClWYAzUj2lePwAWbWRmAzNw","0","0","2024-04-29T20:05:44Z","2024-04-29T20:05:44Z","UgwM9HZQgphsQBJT1N94AaABAg",NA,"JGwWNGJdvx8"
"38","Imagine if u were Ed Sheeran😂","@Reaction_On_Video0","https://yt3.ggpht.com/eGD7xxzuRAwnazKAKIj5Fkj9MrDNijVgF1IgWCOB9ziWMR5A2Q62qOk2NuHNdjdu5ApoDv6p=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Reaction_On_Video0","UCTWzYEdxu_6oGzOhN5Q_i8Q","0","0","2024-04-29T19:51:31Z","2024-04-29T19:51:31Z","Ugzm8ZYwI0q39NAS_ed4AaABAg",NA,"JGwWNGJdvx8"
"39","Free= P....","@Reaction_On_Video0","https://yt3.ggpht.com/eGD7xxzuRAwnazKAKIj5Fkj9MrDNijVgF1IgWCOB9ziWMR5A2Q62qOk2NuHNdjdu5ApoDv6p=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Reaction_On_Video0","UCTWzYEdxu_6oGzOhN5Q_i8Q","0","1","2024-04-29T19:49:27Z","2024-04-29T19:49:27Z","UgwNN2THdGPborhyfk54AaABAg",NA,"JGwWNGJdvx8"
"40","Free Palestine 🇵🇸","@Reaction_On_Video0","https://yt3.ggpht.com/eGD7xxzuRAwnazKAKIj5Fkj9MrDNijVgF1IgWCOB9ziWMR5A2Q62qOk2NuHNdjdu5ApoDv6p=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Reaction_On_Video0","UCTWzYEdxu_6oGzOhN5Q_i8Q","0","1","2024-04-29T19:49:07Z","2024-04-29T19:49:07Z","Ugx7jfJfNk2MUFSztsx4AaABAg",NA,"JGwWNGJdvx8"
"41","https://youtu.be/5Nzp7z0-bQg?si=Jl82uLV2WLWu97I0","@karzan370","https://yt3.ggpht.com/dyAUiiWf2pJFYjjgv4mXrZI4D3XspUN-C2exjSs1M_R3yMEzOvdkRJZFYrnaDSGIXLRmzI-rgA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@karzan370","UCFSt5jOCgahygAdArx9uM2g","0","0","2024-04-29T19:05:06Z","2024-04-29T19:05:06Z","Ugw9Ek_rdIE9Cg-wSi54AaABAg",NA,"JGwWNGJdvx8"
"42","Someone..in 2024??👀🌍️","@anjanakarki-jv4rs","https://yt3.ggpht.com/4ARWrS5XSWNDJU6rzqJtA0EJu8ePzTB4Yj5mkRFfdBoitEoey-MXhLTFOh8Iy7r_HAb-qHTt=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@anjanakarki-jv4rs","UCa2xOeRNOTbIPKZiFPse_DQ","0","2","2024-04-29T18:48:44Z","2024-04-29T18:48:44Z","Ugz9B6bYNtRURagkRQt4AaABAg",NA,"JGwWNGJdvx8"
"43","Finally I discover who wrote this song, is that freaking ginger of Ed Sheeran","@Clipster-fy4sz","https://yt3.ggpht.com/1tA40Z46zmrO6gKTQkVnTTwoaJwHTi1hCh2bfaHuuZ7U6Lg4-WqxadCkLW33FJzXhzc9EPCC_A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Clipster-fy4sz","UC6eDjQzx3vQBevVnVgSHMLw","1","4","2024-04-29T18:15:36Z","2024-04-29T18:15:36Z","UgzjfiNRknHH24FWbkp4AaABAg",NA,"JGwWNGJdvx8"
"44","Someone in 2024 ??? 🕺🏻","@rahinxlyrics","https://yt3.ggpht.com/NQPIu64p_NNNXdMjSiK-UzXVuDgkFQbWFcwKyf7Z80lUckAfD8Y25Pfhsk-hwDReLX_dK-5uhQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@rahinxlyrics","UCIstxEMOEBmLJk0kK7eB1Sw","0","0","2024-04-29T18:14:37Z","2024-04-29T18:14:37Z","UgzewwgJ2-woSr-V2J14AaABAg",NA,"JGwWNGJdvx8"
"45","🇩🇪🇩🇪🇩🇪👍👍🇨🇷🇨🇷🥰🥰🥰","@seenuanabel2438","https://yt3.ggpht.com/ytc/AIdro_l21N_B91iq_j3tvafJQgVo_Rk5fVpONIkvlqe2XWk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@seenuanabel2438","UCX1deJdQxFhhQD-oO1_nH6w","0","0","2024-04-29T18:13:47Z","2024-04-29T18:13:47Z","Ugwm8-R7yVK-lRjL-l54AaABAg",NA,"JGwWNGJdvx8"
"46","anyone in 30th april 2024 attendence here","@PARTHIBGHORUI","https://yt3.ggpht.com/ytc/AIdro_kPnWgPdaEneGRS_lHThnRi4WowEiydFJHvz_TIJ-uZt0uKxLt_qjIlJRs-UBamd5r2HA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PARTHIBGHORUI","UCJcnlmJfu8xUBhhVEc9j32A","0","1","2024-04-29T18:08:59Z","2024-04-29T18:08:59Z","UgzdGcBOOPWG-USPmJ94AaABAg",NA,"JGwWNGJdvx8"
"47","Im here at April 29/2024  the first to comment this😅😅😂❤❤❤🎉","@astridmoehamaddalil8525","https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@astridmoehamaddalil8525","UCpeH6b7NgOYX24yp9mrbPpQ","0","0","2024-04-29T17:47:54Z","2024-04-29T17:47:54Z","Ugw-IQO8RHEjd4iu7gJ4AaABAg",NA,"JGwWNGJdvx8"
"48","2024??🥱💀","@darlingcenteno1796","https://yt3.ggpht.com/CKilHSRw0L_mOzGHYo_uuodRA6kvl48T-pM4sarr9VRTWSSiCtIUBusH-DLC-HCRPuFdhqGCQBs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@darlingcenteno1796","UCFJVNHtRdjzL8EHT5o0nb0w","0","0","2024-04-29T17:40:47Z","2024-04-29T17:40:47Z","UgyOZFHR1Qo7R5YLKCJ4AaABAg",NA,"JGwWNGJdvx8"
"49","Is the someone in 2024","@R0ido03","https://yt3.ggpht.com/HhQohYdNjtJV0wXRwVtfKtwH8sB56-S-7l9nyDr00S2YO_8C90zvjFGnTRaZ8S-IWJRZDlSUjg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@R0ido03","UCkmq9hXcYgXMoukrUhy833w","0","0","2024-04-29T17:39:20Z","2024-04-29T17:39:20Z","UgyD1FMjsn2LxQsWb7N4AaABAg",NA,"JGwWNGJdvx8"
"50","im follow you 6","@user-ll1dq1xb4l","https://yt3.ggpht.com/ytc/AIdro_kSgzsn-PaGdvyWXb6AMhFa1gscZpG84RXiatevNLqmSu1hqWQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ll1dq1xb4l","UCIjoN_jAb08FtftE4gaWxZw","0","0","2024-04-29T17:21:46Z","2024-04-29T17:21:46Z","UgzqFrKV_20FfI-BWnR4AaABAg",NA,"JGwWNGJdvx8"
